prompt_id,prompt,gold_agents,gold_agent_count,source,source_record_id,source_model,source_timestamp,source_country,quality_score,label_source,status,notes
1297,"If TF! = TF!-ified TF1, then the rest needed. So a few in the formula Main TF!-ified = Main! or DP3 TF!-ified = DP3̣. So make it with more sorts of names anyways",APIDataFetchAgent,1,wildchat_4.8m,851ab554c60c2061a298a1b95dfc2255,gpt-3.5-turbo-0301,2023-05-26 15:56:44,United Kingdom,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1401,I want to check the value in column J and make sure it is not blank. I also want to check the value in column B and make sure it doe not contain the word Request in the text string. If any of the checks are true then it should run the next code,MetadataLookupAgent,1,wildchat_4.8m,b1c384f2537b207acd9fbb2bf563aabb,gpt-3.5-turbo-0301,2023-04-30 08:32:16,United Kingdom,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
32,"Buffy and Spike are dating. It’s Spike’s birthday and Buffy doesn’t know what to get him. Buffy eventually comes up with an idea, and convinces Dawn and Joyce to go along with it. Spike goes to his and Buffy’s bedroom, and sees Buffy, Dawn and Joyce all on the bed. They’re all wearing short pink nightgowns and slippers. Buffy tells Spike that his present is that he gets all three of them. (Write a 5000 word story based on this prompt. Include a lot of dialogue).",AnomalyDetectionAgent|SummaryAgent|ReportWriterAgent,3,wildchat_4.8m,ec9fcf01b713ac8bdd1d46caac5c34c0,gpt-3.5-turbo-0301,2023-06-09 19:43:21,United Kingdom,18.50,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0
966,"Help me create an SQLite database in C#. A user has a string Id of ~11 digits A card has a string Id of 10-18 digits and a double units prop and an int remaining prop and a long timestamp a card doesn't have to be associated to a user. a user can have multiple cards. I want to keep track of what cards a user used and at which time (timestamp). Write a full example in C# with SQLite, (insert, delete, update). Write a GetOrAdd method for users and cards so I can get it if exists or add it.",TimeSeriesQueryAgent|SQLQueryAgent,2,wildchat_4.8m,da2023de3a6c1899c96d7023c52bfe5b,gpt-3.5-turbo-0301,2023-04-15 20:25:21,Egypt,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
2686,sqlalchemy “UTC timestamp” function,TimeSeriesQueryAgent,1,wildchat_4.8m,c88b787be43aa7a721c1bc1b13eb5aa5,gpt-3.5-turbo-0301,2023-04-27 21:11:45,Moldova,11.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1618,"Rewrite the following professionally and compassionately also use your own knowledge and data, Thank you for your kind words, You’re an amazing teacher whom guided Solomon to be his best",ReportWriterAgent,1,wildchat_4.8m,7d1e4305aa3a26939eefbf3620e4bac3,gpt-3.5-turbo-0613,2023-09-12 01:19:29,United States,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
19,"Results: Report on what we found. Report the mean and standard deviation for each condition (BOTH in the text AND in a table). Include graph(s) of those results. For some reports you will also include the statistical test(s) you used and the result of those test(s). Remember to include the unit of measurement where relevant (seconds or percentage). Tables, figures, and statistics should follow APA formatting (see info under Library links for more). Bar Graph showing the Difference Between the Mean reaction Times of the",StatisticalAnalysisAgent|AnomalyDetectionAgent|PlotGenerationAgent,3,wildchat_4.8m,68468c723d630486b5d2be98d789e0b9,gpt-4-0314,2023-05-24 05:35:24,New Zealand,18.50,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3; promo_score=1
119,"Regarding 1. Home decoration materials, design and construction processes; 2. Design techniques and key points for super high-rise buildings; 3. Commercial space design and construction; 4. Write 15 internship logs with 100 words each for the four points of internet celebrity space design",LogRetrievalAgent|AnomalyDetectionAgent|SummaryAgent,3,wildchat_4.8m,e164b060f437b7daf0190658562f04a4,gpt-3.5-turbo-0613,2023-07-04 14:07:03,Hong Kong,16.50,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0
2565,How run a fast api and connection to python,APIDataFetchAgent,1,wildchat_4.8m,229e944411a1ea65620894a70d4d0e7d,gpt-3.5-turbo-0613,2023-07-17 10:16:18,United Kingdom,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1858,"[there would be dialogue in this story, which would include a flashback of Kokomi giving birth to her child in the water surrounding Inazuma:] (Yoimiya walks across the streets of Inazuma. Just then, she notices something strange coming out from the window leading to Sangonomiya Kokomi's room - seafoam, but only a little amount of it. She looks inside, and sees Kokomi cradling a newborn that wasn't covered in amniotic fluid - but rather, seafoam. The umbilical cord was still connected from Kokomi's womb - indicating the child was hers, but didn't have a father.)",TimeSeriesQueryAgent,1,wildchat_4.8m,ab2af485e992248826499974debbdab8,gpt-3.5-turbo-0613,2023-08-19 12:33:27,United States,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2222,"import librosa import librosa.display import matplotlib.pyplot as plt import numpy as np # Load the audio file file_path = ""C:/Users/lpoti/Documents/DS_21/audio_yes_no/waves_yesno 2/0_1_0_1_1_1_0_0.wav"" audio_data, sample_rate = librosa.load(file_path) # Generate the spectrogram spectrogram = librosa.stft(audio_data) spectrogram_db = librosa.amplitude_to_db(np.abs(spectrogram)) # Display the spectrogram plt.figure(figsize=(10, 4)) librosa.display.specshow(spectrogram_db, sr=sample_rate, x_axis='time', y_axis='hz') plt.colorbar() plt.tight_layout() plt.ylim(0, 4000) plt.show()",PlotGenerationAgent,1,wildchat_4.8m,6e6b7a1e815b709ba83e3d62aa1381b4,gpt-4-0314,2023-05-16 05:55:18,Russia,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1282,"Research Design: The Role of Social Media in Music Preference among Gen Z 1.Introduction 240 words • What is the research topic? • What trend does it represent – how is it a recent development? (Why is it interesting? ) • (What is the significance: what is missing from current knowledge?) What is the theoretical significance of the topic? What, if any, is the societal significance? (Use relevant ‘trend’ data information, e.g. figures, X is increasing. Use literature as support in context: 5 APA style citations (family name, year). Use theory / concepts to put topic into context.)",TrendAnalysisAgent,1,wildchat_4.8m,ed3c3afb74f1806ad3908a5899863b08,gpt-3.5-turbo-0301,2023-04-12 16:59:03,United States,14.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1091,"Write a long story. {Characters: Heather (45)}. {Plot: After her 45th birthday, Heather starts to slowly become more buxom and taller, with more maternal hormones}.",PlotGenerationAgent|ReportWriterAgent,2,wildchat_4.8m,1ccc790e9f16ba43cf45f9aa31b0d145,gpt-3.5-turbo-0613,2023-06-29 21:45:17,Italy,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
2435,"summarise the data and info: ""Airport Authority Hong Kong (AAHK) today released the air traffic figures for Hong Kong International Airport (HKIA) for July 2023. As passenger traffic continued to rise, during the month HKIA handled over 3.8 million passengers, a 14.9% increase compared to June 2023. The daily average in July exceeded 120,000 passengers, recovering to 60% of the pre-pandemic level. Flight movements and cargo throughput in July saw month-on-month increases of 7.4% and 1.7%, respectively, to 24,030 movements and 361,000 tonnes.""",StatisticalAnalysisAgent,1,wildchat_4.8m,00bdc60c91c1a71e0be78696b41b701d,gpt-3.5-turbo-0613,2023-08-22 01:59:47,Hong Kong,13.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
537,"Help me write a summary report on graduate students participating in group activities, no less than 500 words",SummaryAgent|ReportWriterAgent,2,wildchat_4.8m,4d72404f1448d670e8795bec94c7e815,gpt-3.5-turbo-0301,2023-06-08 14:04:08,China,15.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
455,"# see ""man logrotate"" for details # rotate log files weekly weekly # keep 4 weeks worth of backlogs rotate 4 # create new (empty) log files after rotating old ones create # use date as a suffix of the rotated file dateext # uncomment this if you want your log files compressed #compress # RPM packages drop log rotation information into this directory include /etc/logrotate.d # no packages own wtmp and btmp -- we'll rotate them here /var/log/wtmp { monthly create 0664 root utmp minsize 1M rotate 1 } /var/log/btmp { missingok monthly create 0600 root utmp rotate 1 } # system-specific logs may be also be configured here.",LogRetrievalAgent|TrendAnalysisAgent,2,wildchat_4.8m,8fa218042a37dffe1fc9661c3eaac1ed,gpt-3.5-turbo-0301,2023-06-04 18:49:31,Russia,15.50,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
1475,"We aitken spence apparel has started several projects to training programs such as Personals Advancement and carrier enhancement, supervisory skill training, cultural transformation programs. We have also started some projects such as Haritha Kedella to encourage employees for Home gardening and Ape Rehe Piyasa for sell their products. We also have distributed dry ration packs and vouchers to our workers. Give me a overview of the above project including goals, objectives and intended impacts.",SummaryAgent,1,wildchat_4.8m,71d18db545da47e14ba0446bbf6bc348,gpt-3.5-turbo-0613,2023-06-28 05:41:10,Sri Lanka,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
31,"i need to send bulk sms from this code in nodejs const from = VONAGE_BRAND_NAME const to = TO_NUMBER const text = 'A text message sent using the Vonage SMS API' async function sendSMS() { await vonage.sms.send({to, from, text}) .then(resp => { console.log('Message sent successfully'); console.log(resp); }) .catch(err => { console.log('There was an error sending the messages.'); console.error(err); }); } sendSMS();",APIDataFetchAgent|LogRetrievalAgent|AnomalyDetectionAgent,3,wildchat_4.8m,8d8ee9f3f69ff8157e255318242dabdd,gpt-3.5-turbo-0301,2023-05-26 16:36:28,France,18.50,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0
2791,write a mql5 code to show support and resistance on chart,PlotGenerationAgent,1,wildchat_4.8m,c48d9305b223893de627b186e45daaf4,gpt-4-0314,2023-05-01 10:36:03,Iran,11.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2723,multiple moniters desktop mask layer window using c++ implement,TimeSeriesQueryAgent,1,wildchat_4.8m,98ac1d1971531c77f91c1e99610720e8,gpt-3.5-turbo-0301,2023-04-13 02:23:23,Hong Kong,11.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2555,. Summarize TransAsia Airways Flight 235.,SummaryAgent,1,wildchat_4.8m,af9243d8980a487a01af06d4665e8787,gpt-3.5-turbo-0301,2023-05-19 08:36:07,Cambodia,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2834,"the hallucinogenic mushrooms in me do not cause any hallucinations, but instead a series of philosophical and anomalous thoughts. it's normal?",AnomalyDetectionAgent,1,wildchat_4.8m,10fe0478caf77215311239e042cb4c45,gpt-4-0314,2023-06-04 23:19:42,Italy,11.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
627,write an email to Ms yoyo tell her thanks for information and also wish to work together in very near future,ForecastAgent|ReportWriterAgent,2,wildchat_4.8m,11e3d61dfc328a8d997095fd9feec9f4,gpt-3.5-turbo-0613,2023-09-23 04:53:22,Iran,14.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
2373,"Provide a command line executable script that scrapes today's headlines from the bbc website, fierce biotechnology, stat, and endpoint news, and returns a pdf of the results",APIDataFetchAgent,1,wildchat_4.8m,2181957f2b29fd56fb6e6d1f6c10ad32,gpt-3.5-turbo-0613,2023-07-13 18:41:01,United Kingdom,13.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
2671,what do we mean by atomically in CS?,StatisticalAnalysisAgent,1,wildchat_4.8m,95d37a08400bb01f7cf50b6620c2e4c6,gpt-3.5-turbo-0301,2023-05-15 19:00:35,United States,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1827,Tell me about theory of aderain abnormal psychology,AnomalyDetectionAgent,1,wildchat_4.8m,c00640bcc350bfe1d2bb52e6d9a79bcb,gpt-3.5-turbo-0613,2023-08-22 12:17:29,Ethiopia,13.50,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0
1016,"i am running this sql code: select inquiry.id as inquiry_id, inquiry.subject_text, inquiry.response_text, inquiry.searchable FROM `i2ms-debug`.inquiry_detail_vw inquiry WHERE inquiry.id IN (71875) with the results returned i want to add to table: `i2ms-debug`.inquiry_analytics_vw",SQLQueryAgent|LogRetrievalAgent,2,wildchat_4.8m,0fbd2077b8139f2f142c547a399341bb,gpt-3.5-turbo-0613,2023-09-07 17:33:49,United States,12.00,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1
182,A construction company is looking to improve safety and efficiency at its sites. What is an example of a solution that requires the use of edge computing and the Internet of Things (IoT)? an automated system that manages worker schedules and equipment needs networks that connect construction sites to share data on project work a database that logs information about worker hours and assignments wearable digital tags that workers can use to request help from supervisors,SQLQueryAgent|LogRetrievalAgent|MetadataLookupAgent,3,wildchat_4.8m,8dd2feef1d3e6006d98ad74a23bf830e,gpt-3.5-turbo-0301,2023-05-03 14:07:38,Mauritius,16.50,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0
