prompt_id,prompt,gold_agents,gold_agent_count,source,source_record_id,source_model,source_timestamp,source_country,quality_score,label_source,status,notes,semantic_group_id,semantic_split
1858,"[there would be dialogue in this story, which would include a flashback of Kokomi giving birth to her child in the water surrounding Inazuma:] (Yoimiya walks across the streets of Inazuma. Just then, she notices something strange coming out from the window leading to Sangonomiya Kokomi's room - seafoam, but only a little amount of it. She looks inside, and sees Kokomi cradling a newborn that wasn't covered in amniotic fluid - but rather, seafoam. The umbilical cord was still connected from Kokomi's womb - indicating the child was hers, but didn't have a father.)",TimeSeriesQueryAgent,1,wildchat_4.8m,ab2af485e992248826499974debbdab8,gpt-3.5-turbo-0613,2023-08-19 12:33:27,United States,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,61,train
2222,"import librosa import librosa.display import matplotlib.pyplot as plt import numpy as np # Load the audio file file_path = ""C:/Users/lpoti/Documents/DS_21/audio_yes_no/waves_yesno 2/0_1_0_1_1_1_0_0.wav"" audio_data, sample_rate = librosa.load(file_path) # Generate the spectrogram spectrogram = librosa.stft(audio_data) spectrogram_db = librosa.amplitude_to_db(np.abs(spectrogram)) # Display the spectrogram plt.figure(figsize=(10, 4)) librosa.display.specshow(spectrogram_db, sr=sample_rate, x_axis='time', y_axis='hz') plt.colorbar() plt.tight_layout() plt.ylim(0, 4000) plt.show()",PlotGenerationAgent,1,wildchat_4.8m,6e6b7a1e815b709ba83e3d62aa1381b4,gpt-4-0314,2023-05-16 05:55:18,Russia,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,62,train
1282,"Research Design: The Role of Social Media in Music Preference among Gen Z 1.Introduction 240 words • What is the research topic? • What trend does it represent – how is it a recent development? (Why is it interesting? ) • (What is the significance: what is missing from current knowledge?) What is the theoretical significance of the topic? What, if any, is the societal significance? (Use relevant ‘trend’ data information, e.g. figures, X is increasing. Use literature as support in context: 5 APA style citations (family name, year). Use theory / concepts to put topic into context.)",TrendAnalysisAgent,1,wildchat_4.8m,ed3c3afb74f1806ad3908a5899863b08,gpt-3.5-turbo-0301,2023-04-12 16:59:03,United States,14.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,63,train
2435,"summarise the data and info: ""Airport Authority Hong Kong (AAHK) today released the air traffic figures for Hong Kong International Airport (HKIA) for July 2023. As passenger traffic continued to rise, during the month HKIA handled over 3.8 million passengers, a 14.9% increase compared to June 2023. The daily average in July exceeded 120,000 passengers, recovering to 60% of the pre-pandemic level. Flight movements and cargo throughput in July saw month-on-month increases of 7.4% and 1.7%, respectively, to 24,030 movements and 361,000 tonnes.""",StatisticalAnalysisAgent,1,wildchat_4.8m,00bdc60c91c1a71e0be78696b41b701d,gpt-3.5-turbo-0613,2023-08-22 01:59:47,Hong Kong,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,65,train
537,"Help me write a summary report on graduate students participating in group activities, no less than 500 words",SummaryAgent|ReportWriterAgent,2,wildchat_4.8m,4d72404f1448d670e8795bec94c7e815,gpt-3.5-turbo-0301,2023-06-08 14:04:08,China,15.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,66,train
455,"# see ""man logrotate"" for details # rotate log files weekly weekly # keep 4 weeks worth of backlogs rotate 4 # create new (empty) log files after rotating old ones create # use date as a suffix of the rotated file dateext # uncomment this if you want your log files compressed #compress # RPM packages drop log rotation information into this directory include /etc/logrotate.d # no packages own wtmp and btmp -- we'll rotate them here /var/log/wtmp { monthly create 0664 root utmp minsize 1M rotate 1 } /var/log/btmp { missingok monthly create 0600 root utmp rotate 1 } # system-specific logs may be also be configured here.",LogRetrievalAgent|TrendAnalysisAgent,2,wildchat_4.8m,8fa218042a37dffe1fc9661c3eaac1ed,gpt-3.5-turbo-0301,2023-06-04 18:49:31,Russia,15.5,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,67,train
1475,"We aitken spence apparel has started several projects to training programs such as Personals Advancement and carrier enhancement, supervisory skill training, cultural transformation programs. We have also started some projects such as Haritha Kedella to encourage employees for Home gardening and Ape Rehe Piyasa for sell their products. We also have distributed dry ration packs and vouchers to our workers. Give me a overview of the above project including goals, objectives and intended impacts.",SummaryAgent,1,wildchat_4.8m,71d18db545da47e14ba0446bbf6bc348,gpt-3.5-turbo-0613,2023-06-28 05:41:10,Sri Lanka,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,68,train
31,"i need to send bulk sms from this code in nodejs const from = VONAGE_BRAND_NAME const to = TO_NUMBER const text = 'A text message sent using the Vonage SMS API' async function sendSMS() { await vonage.sms.send({to, from, text}) .then(resp => { console.log('Message sent successfully'); console.log(resp); }) .catch(err => { console.log('There was an error sending the messages.'); console.error(err); }); } sendSMS();",APIDataFetchAgent|LogRetrievalAgent|AnomalyDetectionAgent,3,wildchat_4.8m,8d8ee9f3f69ff8157e255318242dabdd,gpt-3.5-turbo-0301,2023-05-26 16:36:28,France,18.5,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0,69,train
2791,write a mql5 code to show support and resistance on chart,PlotGenerationAgent,1,wildchat_4.8m,c48d9305b223893de627b186e45daaf4,gpt-4-0314,2023-05-01 10:36:03,Iran,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,70,train
2723,multiple moniters desktop mask layer window using c++ implement,TimeSeriesQueryAgent,1,wildchat_4.8m,98ac1d1971531c77f91c1e99610720e8,gpt-3.5-turbo-0301,2023-04-13 02:23:23,Hong Kong,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,71,train
2555,. Summarize TransAsia Airways Flight 235.,SummaryAgent,1,wildchat_4.8m,af9243d8980a487a01af06d4665e8787,gpt-3.5-turbo-0301,2023-05-19 08:36:07,Cambodia,12.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,72,train
2834,"the hallucinogenic mushrooms in me do not cause any hallucinations, but instead a series of philosophical and anomalous thoughts. it's normal?",AnomalyDetectionAgent,1,wildchat_4.8m,10fe0478caf77215311239e042cb4c45,gpt-4-0314,2023-06-04 23:19:42,Italy,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,73,train
627,write an email to Ms yoyo tell her thanks for information and also wish to work together in very near future,ForecastAgent|ReportWriterAgent,2,wildchat_4.8m,11e3d61dfc328a8d997095fd9feec9f4,gpt-3.5-turbo-0613,2023-09-23 04:53:22,Iran,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,74,train
2373,"Provide a command line executable script that scrapes today's headlines from the bbc website, fierce biotechnology, stat, and endpoint news, and returns a pdf of the results",APIDataFetchAgent,1,wildchat_4.8m,2181957f2b29fd56fb6e6d1f6c10ad32,gpt-3.5-turbo-0613,2023-07-13 18:41:01,United Kingdom,13.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,75,train
2671,what do we mean by atomically in CS?,StatisticalAnalysisAgent,1,wildchat_4.8m,95d37a08400bb01f7cf50b6620c2e4c6,gpt-3.5-turbo-0301,2023-05-15 19:00:35,United States,12.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,76,train
1016,"i am running this sql code: select inquiry.id as inquiry_id, inquiry.subject_text, inquiry.response_text, inquiry.searchable FROM `i2ms-debug`.inquiry_detail_vw inquiry WHERE inquiry.id IN (71875) with the results returned i want to add to table: `i2ms-debug`.inquiry_analytics_vw",SQLQueryAgent|LogRetrievalAgent,2,wildchat_4.8m,0fbd2077b8139f2f142c547a399341bb,gpt-3.5-turbo-0613,2023-09-07 17:33:49,United States,12.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,78,train
182,A construction company is looking to improve safety and efficiency at its sites. What is an example of a solution that requires the use of edge computing and the Internet of Things (IoT)? an automated system that manages worker schedules and equipment needs networks that connect construction sites to share data on project work a database that logs information about worker hours and assignments wearable digital tags that workers can use to request help from supervisors,SQLQueryAgent|LogRetrievalAgent|MetadataLookupAgent,3,wildchat_4.8m,8dd2feef1d3e6006d98ad74a23bf830e,gpt-3.5-turbo-0301,2023-05-03 14:07:38,Mauritius,16.5,heuristic_balanced_3000_equalized_v12,candidate,variant=2to3h; promo_score=0,79,train
2625,Do we need run Oselthamivir API in a campaign basis?,APIDataFetchAgent,1,wildchat_4.8m,7831795c9cee91b5324b3e437fa540ae,gpt-3.5-turbo-0301,2023-05-17 04:46:47,Malaysia,12.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,80,train
1514,"What does this quote mean? “And if identity isn’t something more wide spectrum than your exact position of atoms at this moment, then there isn’t any you to have opinions since the you who thought them up wasn’t you, it was someone else and not the same person who was listening when I began this sentence.”",StatisticalAnalysisAgent,1,wildchat_4.8m,01280cc4641e9ff047b0011128bdcd37,gpt-3.5-turbo-0613,2023-09-23 16:34:02,United States,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,81,train
365,"To find variation or outliers in data, divide the mean absolute deviation by the mean. This will give you an outlier score. Please do not comment on my method.",StatisticalAnalysisAgent|AnomalyDetectionAgent,2,wildchat_4.8m,99680cec4af4d3a043367e5638a232fe,gpt-3.5-turbo-0301,2023-05-02 23:44:49,United States,16.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,82,train
1605,"please revise the sentence for me. Cell that expressed L7Ae-His6 were lysed in buffer C (1M NaCl, 25 mM phosphate (pH 7.0) and 5% glycerol), then underwent heat treatment and clarification. L7Ae underwent purification using a HisTrap column which was first washed with buffer C that contained 20 mM imidazole. L7Ae was then eluted with buffer M, which contained 500 mM imidazole and 20 mM MES (pH 6.0). L7Ae was subsequently loaded onto two serial HiTrap Blue HP columns in 20 mM MES (pH 6.0) and ultimately eluted in a salt gradient at around 0.5 M Na",MetadataLookupAgent,1,wildchat_4.8m,f691247245563f6be5a183841736f4b9,gpt-3.5-turbo-0301,2023-06-05 06:18:38,China,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,83,train
501,"Is this allowed in SQL? I want to extract the minimum/maximum of either column (whichever is smaller/larger) SELECT MIN(eats_first_trip_date__c, eats_last_trip_date__c) AS from_month, MAX(eats_first_trip_date__c, eats_last_trip_date__c) AS to_month FROM table",SQLQueryAgent|MetadataLookupAgent,2,wildchat_4.8m,9651d9175bbf844f9075348aed1287fc,gpt-3.5-turbo-0301,2023-05-15 04:31:42,Canada,15.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,84,train
2724,make a javascript window for a simple and light platformer game,TimeSeriesQueryAgent,1,wildchat_4.8m,7e04d513ba3b52d0069540d2094aec5f,gpt-4-0314,2023-04-16 07:06:52,United States,11.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,85,train
1877,"Write a list of creative, varied and unusual circumstances in which a mighty dragon might end up being unpottytrained by someone.",AnomalyDetectionAgent,1,wildchat_4.8m,993d21f84bf352a5f7af6ff68622a530,gpt-3.5-turbo-0301,2023-05-27 11:57:27,Germany,13.5,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,441,train
1758,"Write a story where a girl touches a special rock and then feels heat go all over her body, then her body begins to soften and lose its shape, She then slowly melts into a shape-shifting, amorphous, slimy pink blob, She uses her newfound powers for good",ReportWriterAgent,1,wildchat_4.8m,be22f3b17613f1b4fdebf71eef54b703,gpt-3.5-turbo-0613,2023-08-19 23:08:24,United Kingdom,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=orig; promo_score=0,86,train
577,"The brands that already exist in the market are either high quality and expensive price or low price and low quality, however with our product we are able to provide both a good quality and suitable price. Also, after exploring our competitors’ social accounts, we found out that customers’ questions and demands are usually ignored or answered in a cold way, this is why it’s gave us a clue that paying a big attention to the feedback and talking to customers as a family not just a consumer will, surely, have a promised future. Summarize this",ForecastAgent|SummaryAgent,2,wildchat_4.8m,54fa8ef046a97fd701d91da361920cd3,gpt-3.5-turbo-0301,2023-06-02 10:19:02,Hong Kong,14.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,89,train
1160,"Convert string 192.168.165.1 date=2023-05-31 time=22:55:34 devname=""FG60_MZ_NASEDKINO_1"" devid=""FGT60FTK21020821"" eventtime=1685541334220292160 tz=""+0900"" logid=""0720018432"" type=""utm"" subtype=""anomaly"" eventtype=""anomaly"" level=""alert"" vd=""root"" severity=""critical"" srcip=104.243.32.42 srccountry=""United States"" dstip=188.75.255.115 dstcountry=""Russian Federation"" srcintf=""wan1"" srcintfrole=""wan"" sessionid=0 action=""clear_session"" proto=17 service=""udp/64916"" count=2192 attack=""udp_flood"" srcport=4500 dstport=64916 attackid=285212772 policyid=1 policytype=""DoS-policy"" ref=""http://www.fortinet.com/ids/VID285212772"" msg=""anomaly: udp_flood, 2001 > threshold 2000, repeats 2192 times since last log, pps 1549 of prior second"" crscore=50 craction=4096 crlevel=""critical"" to JSON",LogRetrievalAgent|AnomalyDetectionAgent,2,wildchat_4.8m,56564b2ce478cec63f70dd28b314f237,gpt-3.5-turbo-0301,2023-06-01 13:50:26,Russia,11.0,heuristic_balanced_3000_equalized_v12,candidate,variant=1to2; promo_score=1,90,train
